time,pid,x,y,z
1645222121514,MC4267,0.19068187,0.88907635,0.051710334
1645222121533,MC4267,0.1838522,0.64759874,0.03146525
1645222121554,MC4267,0.08567573,0.47033235,0.008537084
1645222121575,MC4267,-0.04427088,0.4427088,0.022684252
1645222121593,MC4267,-0.1209217,0.5655208,0.05512517
1645222121613,MC4267,-0.084029295,0.6800397,0.069333315
1645222121633,MC4267,0.043905005,0.6991262,0.0336605
1645222121655,MC4267,0.10153032,0.67442966,-0.07695571
1645222121674,MC4267,0.03244092,0.63076854,-0.16092403
1645222121694,MC4267,-0.18049835,0.6170482,-0.18537667
1645222121714,MC4267,-0.36117962,0.6551602,-0.17196126
1645222121734,MC4267,-0.4454528,0.790656,-0.2031826
1645222121754,MC4267,-0.42935434,0.98700887,-0.30696914
1645222121775,MC4267,-0.3633749,1.1703732,-0.39538896
1645222121794,MC4267,-0.3302022,1.2722085,-0.5013707
1645222121814,MC4267,-0.39977944,1.2609882,-0.6010107
1645222121834,MC4267,-0.45716083,1.2245837,-0.5728993
1645222121854,MC4267,-0.24934384,1.2248276,-0.26178357
1645222121875,MC4267,0.1940967,1.1911671,-0.24788032
1645222121896,MC4267,0.67540526,0.95060426,-0.20415826
1645222121915,MC4267,0.7608371,0.88980806,-0.05597888
1645222121935,MC4267,0.43776947,1.1428106,0.023172084
1645222121955,MC4267,0.19165754,1.4155705,0.04610025
1645222121977,MC4267,0.15598473,1.6663778,-0.059149798
1645222121996,MC4267,0.20897561,1.7544926,0.04780767
1645222122015,MC4267,0.2529416,1.5096003,0.04805159
1645222122035,MC4267,0.12451946,1.1269561,-0.08354146
1645222122055,MC4267,-0.0693943,0.8846859,-0.099883884
1645222122075,MC4267,-0.12043387,0.81023026,-0.0529909
1645222122095,MC4267,-0.14628904,0.76382506,-0.1165312
1645222122115,MC4267,-0.13287361,0.67223436,-0.14311811
1645222122135,MC4267,-0.11214069,0.58216816,-0.07890705
1645222122156,MC4267,-0.05378363,0.5469832,-0.017135147
1645222122176,MC4267,0.064394005,0.5804607,0.0034148335
1645222122200,MC4267,0.19702369,0.6671121,-0.037868064
1645222122222,MC4267,0.29471233,0.7672399,-0.14336203
1645222122245,MC4267,0.29373667,0.8358415,-0.22543998
1645222122255,MC4267,0.1897062,0.8717583,-0.27672347
1645222122277,MC4267,0.08494398,0.8353537,-0.29526114
1645222122297,MC4267,0.014635001,0.78919244,-0.28818756
1645222122315,MC4267,-0.008354146,0.8292557,-0.2947733
1645222122335,MC4267,-0.025428314,0.92133427,-0.27477214
1645222122356,MC4267,-0.05012488,1.0612205,-0.29989555
1645222122376,MC4267,-0.06671122,1.2456216,-0.3331292
1645222122397,MC4267,-0.07866313,1.4067895,-0.37215587
1645222122416,MC4267,-0.08890763,1.4880747,-0.38294917
1645222122436,MC4267,-0.10165228,1.5296016,-0.14775252
1645222122456,MC4267,-0.054027546,1.4970996,0.08323657
1645222122476,MC4267,0.022440335,1.5166739,0.16994895
1645222122496,MC4267,0.06415009,1.4045942,0.20336553
1645222122516,MC4267,0.071772486,1.2478167,0.1267147
1645222122536,MC4267,0.053661674,1.1022595,0.19848719
1645222122556,MC4267,0.050490756,0.9582267,0.23757486
1645222122576,MC4267,0.1557408,0.81315726,0.17994954
1645222122596,MC4267,0.2836751,0.75016576,0.09470065
1645222122617,MC4267,0.36331388,0.778704,0.010732334
1645222122636,MC4267,0.35209373,0.8500497,-0.04347815
1645222122657,MC4267,0.20921952,0.8951742,-0.037868064
1645222122676,MC4267,-0.025184399,0.83876854,0.05000292
1645222122697,MC4267,-0.16635118,0.7179077,0.08665141
1645222122717,MC4267,-0.09628611,0.6053402,0.08104132
1645222122736,MC4267,0.06463792,0.5577155,0.06347932
1645222122757,MC4267,0.1762298,0.5846073,0.018781584
1645222122779,MC4267,0.1955602,0.67857623,-0.018598646
1645222122800,MC4267,0.13793488,0.784558,-0.04177073
1645222122820,MC4267,0.034148335,0.8554158,-0.124336526
1645222122840,MC4267,-0.052564044,0.922066,-0.18610843
1645222122857,MC4267,-0.13677628,0.99993646,-0.23617232
1645222122879,MC4267,-0.2534904,1.080307,-0.31160355
1645222122898,MC4267,-0.29965165,1.1330539,-0.3680093
1645222122919,MC4267,-0.29574898,1.1230534,-0.35727695
1645222122937,MC4267,-0.23812366,1.1120161,-0.38044906
1645222122958,MC4267,-0.09305421,1.1250046,-0.3225798
1645222122977,MC4267,-0.0051832297,1.1693976,-0.048112564
1645222122998,MC4267,0.03439225,1.3215406,0.3679483
1645222123019,MC4267,0.14354497,1.4802693,0.46222213
1645222123037,MC4267,0.19019404,1.5577129,0.20019461
1645222123057,MC4267,0.13720314,1.4353276,0.20946346
1645222123078,MC4267,-0.06866255,1.4041064,0.061527986
1645222123099,MC4267,-0.2625763,1.3433101,0.09177365
1645222123119,MC4267,-0.2933098,1.2040946,0.17433944
1645222123138,MC4267,-0.25495392,1.1064061,0.1765347
1645222123158,MC4267,-0.17586392,0.89346683,0.037075333
1645222123178,MC4267,-0.09799353,0.6983944,0.004878334
1645222123199,MC4267,-0.08159013,0.6517454,0.06518673
1645222123218,MC4267,-0.025184399,0.72327393,0.15939955
1645222123238,MC4267,0.11031132,0.7789479,0.2295256
1645222123258,MC4267,0.25952736,0.7606542,0.22562294
1645222123279,MC4267,0.3486789,0.72620094,0.119641125
1645222123299,MC4267,0.31788442,0.76943517,0.02658692
1645222123321,MC4267,0.21214654,0.84858614,-6.097917E-5
1645222123339,MC4267,0.19946286,0.88639325,-0.023720898
1645222123359,MC4267,0.27635762,0.9049918,-0.050063897
1645222123379,MC4267,0.35648423,0.95231164,-0.0368924
1645222123399,MC4267,0.36941183,1.0114615,-0.08768804
1645222123419,MC4267,0.35648423,1.0265843,-0.11116503
1645222123438,MC4267,0.36892396,0.951336,-0.09695689
1645222123459,MC4267,0.39307174,0.84712267,-0.13067837
1645222123479,MC4267,0.4075238,0.82340175,-0.12945877
1645222123499,MC4267,0.37916848,0.87492913,-0.1724491
1645222123520,MC4267,0.24245317,0.96237326,-0.1548261
1645222123539,MC4267,0.09494457,1.0837219,-0.16976601
1645222123560,MC4267,-0.09524946,1.2358648,-0.15726528
1645222123580,MC4267,-0.3125792,1.3586769,-0.0064028124
1645222123600,MC4267,-0.52600634,1.457829,0.14915505
1645222123621,MC4267,-0.6530259,1.4443526,0.19970678
1645222123641,MC4267,-0.47203976,1.302515,0.07835823
1645222123659,MC4267,-0.05866196,1.1676902,-0.030550564
1645222123680,MC4267,0.24220927,1.0898198,-0.098176464
1645222123700,MC4267,0.23635527,1.0180472,-0.16683902
1645222123721,MC4267,0.007500438,0.9555436,-0.13043444
1645222123741,MC4267,-0.23617232,0.93743277,0.019025503
1645222123759,MC4267,-0.37514386,0.91304106,0.09933507
1645222123779,MC4267,-0.3141037,0.83706105,0.11988505
1645222123800,MC4267,-0.07012604,0.73303056,0.062015813
1645222123822,MC4267,0.12427555,0.6812593,0.002439167
1645222123844,MC4267,0.16549747,0.7296158,4.2685418E-4
1645222123862,MC4267,0.078114316,0.86444074,0.029270003
1645222123880,MC4267,-0.035672814,0.98700887,0.07421165
1645222123900,MC4267,-0.037624147,1.0387802,0.122080304
1645222123921,MC4267,0.05073467,1.0082296,0.112323634
1645222123939,MC4267,0.06488184,0.97749615,0.09860332
1645222123961,MC4267,0.013903251,0.98700887,0.1147628
1645222123980,MC4267,-0.09256638,1.0190228,0.13647138
1645222124000,MC4267,-0.24617292,1.0482929,0.20507295
1645222124021,MC4267,-0.35093513,1.0883563,0.281053
1645222124042,MC4267,-0.37953436,1.0878685,0.36575305
1645222124060,MC4267,-0.3094083,1.0026195,0.450758
1645222124080,MC4267,-0.20001169,0.86273324,0.5049685
1645222124100,MC4267,-0.16000934,0.7359576,0.5000902
1645222124121,MC4267,-0.26428372,0.64296436,0.44368443
1645222124141,MC4267,-0.37368035,0.59851056,0.5096029
1645222124160,MC4267,-0.18342534,0.73205495,0.75547093
1645222124180,MC4267,0.371851,1.1596408,0.3413614
1645222124200,MC4267,1.0536591,1.6138748,-0.22934265
1645222124222,MC4267,1.5900929,1.9903601,-0.07012604
1645222124243,MC4267,1.3247114,2.2336059,0.14476456
1645222124261,MC4267,0.28739482,2.3349535,-0.11823861
1645222124281,MC4267,-0.18220577,1.7093071,-0.24861208
1645222124301,MC4267,-0.024452647,1.1149431,-0.10622571
1645222124322,MC4267,0.13720314,0.8922472,-0.03298973
1645222124342,MC4267,0.26074693,0.91474855,-0.05378363
1645222124361,MC4267,0.30837166,0.94060373,0.09372499
1645222124381,MC4267,0.24318494,0.9030405,0.1677537
1645222124401,MC4267,0.13037346,0.82388955,0.2014142
1645222124421,MC4267,0.027318668,0.7469948,0.24806325
1645222124443,MC4267,-0.027623562,0.6595507,0.24928287
1645222124466,MC4267,-0.08524888,0.53820217,0.16330221
1645222124487,MC4267,-0.16952209,0.4295373,0.19482845
1645222124501,MC4267,-0.15366751,0.37313154,0.23489176
1645222124521,MC4267,0.017805917,0.34916672,0.30642033
1645222124542,MC4267,0.13744704,0.39484012,0.3264215
1645222124563,MC4267,0.1528138,0.49789494,0.24952677
1645222124582,MC4267,0.2324526,0.57387495,0.20019461
1645222124602,MC4267,0.32568973,0.60924286,0.027806502
1645222124622,MC4267,0.36160648,0.6327199,-0.15092345
1645222124644,MC4267,0.292761,0.66003853,-0.23836757
1645222124663,MC4267,0.10104249,0.863709,-0.32453114
1645222124682,MC4267,-0.033477567,1.1728123,-0.4024625
1645222124702,MC4267,-0.20098735,1.439962,-0.46350268
1645222124723,MC4267,-0.28477272,1.4297177,-0.16610725
1645222124742,MC4267,0.13647138,1.4333764,0.18873054
1645222124763,MC4267,0.5677161,1.5332603,0.35648423
1645222124782,MC4267,0.59625435,1.4797815,0.51814
1645222124802,MC4267,0.1027499,1.3879468,0.079821736
1645222124822,MC4267,-0.06158896,1.3506277,0.23830658
1645222124843,MC4267,0.1926332,1.235377,0.3298973
1645222124864,MC4267,0.3393491,1.1916549,0.3100791
1645222124882,MC4267,0.19336495,1.455146,0.42313445
1645222124903,MC4267,-0.19513334,1.961578,0.3352635
1645222124922,MC4267,-0.72260314,2.3879442,0.31081083
1645222124943,MC4267,-0.49527282,2.2318988,0.24318494
1645222124963,MC4267,0.21702488,1.7366868,0.22928168
1645222124983,MC4267,0.6963821,1.4656343,0.28544348
1645222125002,MC4267,0.86291623,1.3469689,0.25781992
1645222125023,MC4267,0.5052124,1.0370728,-0.02640398
1645222125044,MC4267,-0.0042075627,0.5799729,0.13671531
1645222125065,MC4267,-0.11433594,0.037136316,0.22123244
1645222125083,MC4267,-0.16244851,-0.4227076,0.10835998
1645222125103,MC4267,-0.40563345,-0.5721066,0.14159364
1645222125123,MC4267,-0.26745462,-0.46691748,-0.013476396
1645222125143,MC4267,-0.091834635,-0.065674566,-0.01689123
1645222125166,MC4267,-0.04329521,-0.06372324,0.18873054
1645222125186,MC4267,0.039758418,-0.19708468,0.25196594
1645222125203,MC4267,0.18287653,-0.2973954,0.1897062
1645222125223,MC4267,0.30227375,-0.25958833,0.05908882
1645222125243,MC4267,0.1797056,0.19903602,-0.04494165
1645222125265,MC4267,0.029513918,1.1676902,-0.71918833
1645222125284,MC4267,0.13866663,1.4292299,-1.0180472
1645222125304,MC4267,-1.0232306,2.409409,-0.5597278
1645222125324,MC4267,-0.93603027,2.587651,0.15598473
1645222125344,MC4267,-0.21226849,1.7544926,-0.21025617
1645222125365,MC4267,0.3430688,1.783092,-0.7565076
1645222125385,MC4267,0.67491746,1.8045565,-0.4866748
1645222125404,MC4267,0.5230183,1.469781,-0.09061505
1645222125425,MC4267,0.2204397,1.0290235,0.47027135
1645222125445,MC4267,0.003597771,0.7840702,0.4106947
1645222125464,MC4267,-0.055491045,0.8463909,0.18726702
1645222125486,MC4267,0.056832585,1.2317183,0.1425693
1645222125505,MC4267,0.06683317,1.6114355,0.655831
1645222125525,MC4267,0.07152857,1.812118,0.6514405
1645222125545,MC4267,-0.01323248,1.9163923,0.3672166
1645222125567,MC4267,-0.15196009,1.881939,0.2690401
1645222125587,MC4267,-0.24348982,1.604301,0.29593194
1645222125604,MC4267,-0.11677511,0.9965216,0.24538018
1645222125624,MC4267,-0.084761046,0.6192435,0.058357067
1645222125645,MC4267,-0.05012488,0.49399227,-0.08183405
1645222125665,MC4267,0.027806502,0.4077677,-0.15092345
1645222125688,MC4267,0.08933448,0.33087298,-0.18464494
1645222125707,MC4267,0.09567632,0.28227258,-0.21293926
1645222125724,MC4267,0.039270587,0.25666133,-0.27818698
1645222125744,MC4267,-0.011525063,0.26275924,-0.22885484
1645222125765,MC4267,-0.07866313,0.3545329,-0.16214362
1645222125786,MC4267,-0.12653178,0.54844666,-0.16586335
1645222125805,MC4267,-0.07817529,0.7623616,-0.065491624
1645222125824,MC4267,0.05317384,0.86761165,-0.15824094
1645222125845,MC4267,0.22165929,0.90182096,-0.29794425
1645222125865,MC4267,0.3295924,0.95944625,-0.39880377
1645222125885,MC4267,0.23391609,0.7924243,-0.43813533
1645222125906,MC4267,-0.11092111,0.58265597,-0.2075731
1645222125925,MC4267,-0.103847526,0.78211886,0.49813884
1645222125945,MC4267,0.057076503,1.665646,0.31715265
1645222125966,MC4267,-0.28282142,2.5535028,0.06786982
1645222125987,MC4267,-0.3582526,2.6060057,0.12964171
1645222126006,MC4267,-0.15537491,1.8859028,-0.093785964
1645222126025,MC4267,0.114457905,1.3481885,-0.070613876
1645222126045,MC4267,0.38770556,1.1540308,-0.2918463
1645222126065,MC4267,0.46441737,1.1906793,-0.2503195
1645222126088,MC4267,0.24538018,1.358189,-0.16488768
1645222126105,MC4267,-0.083053626,1.3295898,0.052686002
1645222126126,MC4267,-0.21324416,1.129883,0.09128582
1645222126146,MC4267,-0.15342359,0.76748383,0.015610668
1645222126165,MC4267,-0.045246545,0.36483836,-0.05671063
1645222126186,MC4267,0.04634417,0.09037113,-0.16439985
1645222126206,MC4267,0.09616415,0.0051222504,-0.15141128
1645222126226,MC4267,0.11665316,0.009024917,-0.10500613
1645222126246,MC4267,0.14720371,0.07079682,-0.066223375
1645222126266,MC4267,0.16354614,0.21025617,-0.13238578
1645222126290,MC4267,0.017805917,0.36264312,-0.0059149796
1645222126309,MC4267,-0.21836641,0.5137495,-0.034209315
1645222126326,MC4267,-0.5424097,0.7242496,-0.17318083
1645222126346,MC4267,-0.93529856,0.9943263,-0.06841863
1645222126367,MC4267,-1.3035518,1.2062899,-0.062076796
1645222126389,MC4267,-1.1423838,0.9682272,-0.25007558
1645222126407,MC4267,-0.7387017,0.6979066,-0.3458129
1645222126426,MC4267,-0.21690291,0.89005196,0.30422506
1645222126447,MC4267,0.5000292,1.35575,0.071040735
1645222126468,MC4267,0.91273624,1.6785735,-0.00957373
1645222126488,MC4267,1.2133026,1.888098,-0.09573729
1645222126506,MC4267,0.7872411,2.172322,-0.042990316
1645222126529,MC4267,-0.20391436,2.411848,-0.09476163
1645222126547,MC4267,-0.64302534,2.3950179,-0.29770032
1645222126567,MC4267,-0.433257,2.1376247,-0.29428548
1645222126588,MC4267,-0.36977768,1.6700366,-0.14702079
1645222126608,MC4267,-0.41002396,1.1576896,-0.019330397
1645222126627,MC4267,-0.45569733,0.90133315,0.13208088
1645222126647,MC4267,-0.3814857,0.7118099,0.18995011
1645222126667,MC4267,-0.21275634,0.5684478,0.1513503
1645222126687,MC4267,-0.10214011,0.44929454,0.15086247
1645222126707,MC4267,-0.03079448,0.38532737,0.13549572
1645222126727,MC4267,0.009939604,0.38776654,0.042929336
1645222126748,MC4267,-0.037380233,0.39142528,-0.035428897
1645222126767,MC4267,-0.100432694,0.37288764,-0.073296964
1645222126788,MC4267,-0.07036996,0.39825496,-0.06305246
1645222126808,MC4267,0.03585575,0.5049685,-0.029574899
1645222126827,MC4267,0.05000292,0.6197313,-0.0942738
1645222126847,MC4267,0.06390617,0.77187437,-0.17074168
1645222126867,MC4267,0.18677919,0.9415794,-0.16318026
1645222126887,MC4267,0.41728044,1.0964055,-0.29526114
1645222126908,MC4267,0.60259616,1.2101926,-0.5460685
1645222126928,MC4267,0.5032001,1.1149431,-0.46667358
1645222126948,MC4267,0.15793605,0.64979404,-0.46691748
1645222126968,MC4267,-0.15610668,0.39362055,-0.43959886
1645222126989,MC4267,-0.24495333,0.491797,0.21507354
1645222127008,MC4267,0.05292992,0.97310555,0.52765274
1645222127029,MC4267,0.21800055,1.610216,0.12915388
1645222127048,MC4267,-0.48112562,2.157443,0.1838522
1645222127068,MC4267,-0.9819476,2.8357754,-0.027867481
1645222127088,MC4267,-0.9826793,1.8665724,-0.014208146
1645222127109,MC4267,-0.76925224,1.0846975,-0.020793898
1645222127129,MC4267,-0.27940655,1.0604887,-0.037624147
1645222127148,MC4267,-0.113604195,1.0604887,-0.03006273
1645222127168,MC4267,-0.034941066,1.0864049,-0.10500613
1645222127188,MC4267,-0.0110372305,1.1679341,-0.085736714
1645222127208,MC4267,0.026343001,1.0521955,-0.024940481
1645222127228,MC4267,0.13354439,0.8048641,0.065674566
1645222127248,MC4267,0.17232713,0.56478906,0.077382565
1645222127268,MC4267,0.06658925,0.3984989,0.026099084
1645222127289,MC4267,-0.07573613,0.3904496,0.024391668
1645222127309,MC4267,-0.14336203,0.4854552,0.093237154
1645222127328,MC4267,-0.092810296,0.5572277,0.041709755
1645222127348,MC4267,-0.004695396,0.5850951,-0.07207738
1645222127369,MC4267,-0.03518498,0.5403974,-0.15994836
1645222127389,MC4267,-0.1826936,0.4783816,-0.19684076
1645222127409,MC4267,-0.34849596,0.50570023,-0.23495273
1645222127428,MC4267,-0.47203976,0.6822959,-0.24812423
1645222127451,MC4267,-0.5905223,0.94060373,-0.3636188
1645222127470,MC4267,-0.70187026,1.165251,-0.5516786
1645222127489,MC4267,-0.728945,1.3037347,-0.7469948
1645222127509,MC4267,-0.6373543,1.2898314,-0.7233349
1645222127529,MC4267,-0.5082004,1.1425667,-0.40587735
1645222127549,MC4267,-0.2742843,1.2287912,-0.1299466
1645222127569,MC4267,0.05000292,1.346725,0.009268833
1645222127589,MC4267,0.27416235,1.4119117,-0.11677511
1645222127610,MC4267,0.37868065,1.5594203,0.11031132
1645222127632,MC4267,0.1542773,1.7085752,-0.03591673
1645222127654,MC4267,-0.17586392,1.7738231,-0.013720313
1645222127677,MC4267,-0.36953378,1.6836959,-0.10403046
1645222127691,MC4267,-0.4374036,1.2665983,-0.107201375
1645222127710,MC4267,-0.46838102,1.0212182,-0.07256521
1645222127731,MC4267,-0.45179465,0.9054797,-0.12262911
1645222127750,MC4267,-0.36093572,0.7281523,-0.16141187
1645222127770,MC4267,-0.25007558,0.55552024,-0.14531337
1645222127790,MC4267,-0.1783031,0.40435287,-0.08329754
1645222127811,MC4267,-0.111896776,0.29373667,-0.031282313
1645222127832,MC4267,-0.023233064,0.26153967,-0.0486004
1645222127854,MC4267,0.010427439,0.36264312,-0.15263087
1645222127873,MC4267,-0.011525063,0.51179814,-0.34556895
1645222127891,MC4267,-0.08963938,0.6768688,-0.4827721
1645222127911,MC4267,-0.24495333,0.7843141,-0.4109996
1645222127931,MC4267,-0.33800754,0.82632875,-0.33361706
1645222127954,MC4267,-0.29696858,0.8573671,-0.3743511
1645222127975,MC4267,-0.2918463,0.83681715,-0.34800813
1645222127991,MC4267,-0.32825089,0.90157706,-0.3975842
1645222128010,MC4267,-0.3377636,1.1696415,-0.5374704
1645222128031,MC4267,-0.3331292,1.5361873,-0.69644314
1645222128053,MC4267,-0.3406906,1.4394742,-0.70498013
1645222128074,MC4267,-0.47057626,0.9792035,-0.44837984
1645222128091,MC4267,-0.32727522,0.78504586,-0.07695571
1645222128112,MC4267,0.028050419,0.96408063,0.13110523
1645222128131,MC4267,-0.0027440628,1.7325402,0.04927117
1645222128152,MC4267,-0.1297027,2.248973,0.0661624
1645222128171,MC4267,-0.01396423,1.4853916,0.067625895
1645222128191,MC4267,-0.014939897,0.8598063,0.044148922
1645222128211,MC4267,-0.29770032,0.66003853,-0.0737848
1645222128231,MC4267,-0.32093337,0.79437566,9.146876E-4
1645222128252,MC4267,-0.10092053,1.0710381,-0.04055115
1645222128271,MC4267,-0.090858966,1.0866488,-0.026160065
1645222128291,MC4267,-0.15976544,1.0013999,-0.13189794
1645222128311,MC4267,-0.29013887,0.8834662,0.039270587
1645222128332,MC4267,-0.069638215,0.5741189,0.0895784
1645222128353,MC4267,-0.0368924,0.44783103,0.014147167
1645222128372,MC4267,0.1809252,0.3194089,-0.098176464
1645222128392,MC4267,0.08396832,0.52039623,-0.25788093
1645222128411,MC4267,-0.3033104,0.6050963,0.040246252
1645222128432,MC4267,-0.23666017,0.6944918,-0.03445323
1645222128453,MC4267,-0.24690466,0.7215665,-0.10183521
1645222128472,MC4267,-0.1595215,0.7713865,-0.07036996
1645222128492,MC4267,-0.08744413,0.8546841,-0.2119636
1645222128511,MC4267,-0.11140894,0.9452381,-0.23763584
1645222128532,MC4267,-0.3331292,1.1615922,-0.14482553
1645222128552,MC4267,-0.5458246,1.2419628,-0.3345927
1645222128572,MC4267,-0.5587521,1.4688052,-0.4212441
1645222128592,MC4267,-0.39953554,1.0793314,-0.20171909
1645222128612,MC4267,-0.46984452,1.1574457,-0.06256463
1645222128633,MC4267,-0.25714916,1.2658665,0.322031
1645222128653,MC4267,-0.1445816,1.3112961,0.22830601
1645222128672,MC4267,0.0070126047,1.200192,-0.11433594
1645222128693,MC4267,0.13817881,1.0517077,0.1692172
1645222128712,MC4267,0.19458453,1.1584213,0.087870985
1645222128732,MC4267,0.034880087,1.3447737,-0.005671063
1645222128752,MC4267,-0.43081784,1.598447,0.008293167
1645222128773,MC4267,-0.43106177,1.6807688,0.061040152
1645222128792,MC4267,-0.2327575,1.4053259,0.056161817
1645222128812,MC4267,-0.14824036,1.0287796,-3.0489586E-4
1645222128833,MC4267,-0.1355567,0.7457753,-0.06671122
1645222128852,MC4267,-0.12262911,0.5662526,-0.104518294
1645222128873,MC4267,-0.31825027,0.4956997,-0.08329754
1645222128892,MC4267,-0.3153233,0.46789318,-0.11848252
1645222128913,MC4267,-0.19391377,0.4036211,-0.12238519
1645222128933,MC4267,-0.19171852,0.41709754,-0.234221
1645222128954,MC4267,-0.3077009,0.54527575,-0.31331098
1645222128974,MC4267,-0.17196126,0.67540526,-0.26910108
1645222128993,MC4267,-0.38709578,0.63686645,-0.18635234
1645222129013,MC4267,-0.35166687,0.6864425,-0.17903484
1645222129033,MC4267,-0.38416877,0.8353537,-0.1812301
1645222129053,MC4267,-0.35020337,0.9950581,-0.19366984
1645222129074,MC4267,-0.40148684,1.2026312,-0.4827721
1645222129093,MC4267,-0.40660912,1.3862395,-0.12262911
1645222129113,MC4267,-0.47819865,1.1364688,-0.2708085
1645222129134,MC4267,-0.34556895,0.9804231,-0.3406906
1645222129153,MC4267,-0.39855987,1.1982408,-0.17366867
1645222129173,MC4267,-0.64229363,1.2861726,-0.33971494
1645222129194,MC4267,-0.4139266,1.6086915,0.4148413
1645222129213,MC4267,-0.2356845,1.6380224,0.23611134
1645222129233,MC4267,-0.12262911,1.4063016,0.14647196
1645222129253,MC4267,-0.10092053,1.1279317,0.23708701
1645222129274,MC4267,-0.01323248,0.96432453,0.13305655
1645222129293,MC4267,-0.04719788,0.82486516,0.07957782
1645222129313,MC4267,-0.22348867,1.0082296,0.0851879
1645222129334,MC4267,-0.21251242,1.214827,0.17726645
1645222129354,MC4267,-0.16683902,1.314223,0.06250365
1645222129374,MC4267,-0.1578141,1.3339803,-0.08280971
1645222129394,MC4267,-0.26501548,1.326175,0.021708583
1645222129414,MC4267,-0.34117848,1.3339803,0.030977419
1645222129434,MC4267,-0.3001395,1.0688429,-0.21684194
1645222129455,MC4267,-0.25471002,0.995546,-0.39221802
1645222129475,MC4267,-0.2679425,0.9738374,-0.4815525
1645222129494,MC4267,-0.05280796,0.2209885,-0.26885718
1645222129515,MC4267,-0.037380233,0.032014064,0.0851879
1645222129534,MC4267,-0.07476047,-0.0869563,0.019025503
1645222129555,MC4267,-0.121653445,0.25714916,0.101286404
1645222129575,MC4267,-0.1709856,0.7091268,0.14208147
1645222129594,MC4267,-0.22470824,1.0681112,0.30398116
1645222129615,MC4267,-0.193182,1.1999481,0.3958158
1645222129635,MC4267,-0.1311662,1.2243398,0.25611252
1645222129655,MC4267,0.0018903543,1.1557381,0.2028777
1645222129675,MC4267,0.01683025,1.2651348,-0.034209315
1645222129695,MC4267,0.061223082,1.4072773,0.023416001
1645222129715,MC4267,0.044148922,1.9488943,0.36331388
1645222129735,MC4267,0.024879502,1.6810129,-0.41587794
1645222129755,MC4267,0.028538251,1.8741337,0.24440451
1645222129775,MC4267,0.12329988,1.8104106,0.05908882
1645222129795,MC4267,0.0895784,1.5689331,0.48441854
1645222129815,MC4267,0.069089405,0.8615137,-0.045185566
1645222129835,MC4267,0.013354439,0.11061622,0.03024567
1645222129855,MC4267,0.031221336,-0.31038398,0.029757835
1645222129876,MC4267,0.5535079,-0.31623796,0.4341107
1645222129897,MC4267,0.019513335,-0.1545822,0.9892041
1645222129916,MC4267,-0.11848252,-0.18604745,0.5447269
1645222129936,MC4267,-0.10287186,-0.008293167,0.86291623
1645222129956,MC4267,-0.08012663,0.09232247,1.0739042
1645222129975,MC4267,0.03024567,0.24269709,1.0946981
1645222129995,MC4267,0.010427439,0.5313725,0.9962777
1645222130015,MC4267,-0.10092053,0.17604686,0.51984745
1645222130035,MC4267,-0.09256638,0.052503064,0.849013
1645222130055,MC4267,0.018781584,0.08280971,1.1205533
1645222130076,MC4267,0.08909057,0.09354205,1.0417072
1645222130096,MC4267,0.054393418,0.24513628,0.83657324
1645222130116,MC4267,-0.04914921,0.4341717,0.80333954
1645222130135,MC4267,-0.13702019,0.46246603,0.8729169
1645222130156,MC4267,-0.17732742,0.49960238,0.93694496
1645222130176,MC4267,-0.10457927,0.44441622,0.948653
1645222130196,MC4267,-0.008354146,0.36605796,0.9017599
1645222130216,MC4267,0.03244092,0.32940948,1.0294504
1645222130236,MC4267,0.09860332,0.31575015,1.0426829
1645222130256,MC4267,0.15500906,0.2900779,0.97206897
1645222130276,MC4267,0.15793605,0.34477624,0.9540191
1645222130297,MC4267,0.019513335,0.41148743,1.0255477
1645222130317,MC4267,-0.011525063,0.47960117,1.062928
1645222130336,MC4267,-0.01981823,0.54527575,1.0402436
1645222130356,MC4267,-0.08524888,0.5306407,1.0792704
1645222130376,MC4267,-0.12116561,0.46197823,1.0921979
1645222130397,MC4267,-0.06280854,0.2930049,1.2739158
1645222130416,MC4267,-0.09207855,0.19068187,1.4072163
1645222130436,MC4267,-0.09110288,0.13945936,1.2790381
1645222130456,MC4267,-0.08329754,0.1250073,1.0602448
1645222130491,MC4267,-0.1826936,0.17751037,0.73839676
1645222130498,MC4267,-0.35703304,0.22245201,0.74839735
1645222130517,MC4267,-0.34337372,0.20903659,0.86169666
1645222130537,MC4267,-0.24324591,0.23391609,0.90883356
1645222130558,MC4267,-0.1253122,0.28251648,0.8067544

